;COD_CLI;DATA_COMPRA;DT_ENTREGA;PRODUTO;VALOR_FATURADO;LOCAL
6224;11957.0;2006-10-31;2006-10-31;NVHH3;3764.6;
6227;11500.0;2006-11-07;2006-11-07;WDFE3;868.15;
6230;9699.0;2006-11-09;2006-11-09;WDFE1;1907.2;
6231;9537.0;2006-11-09;2006-11-09;WDFE1;3301.09;
6233;5862.0;2006-11-10;2006-11-10;WDFE1;3024.48;
6238;6024.0;2006-11-12;2006-11-12;XDFF4;2541.17;
6239;4932.0;2006-11-14;2006-11-14;QAFD2;1580.35;
6249;4772.0;2006-11-25;2006-11-25;OKTT0;319.55;
6256;6488.0;2006-11-30;2006-11-30;WWAP4;2895.87;
6261;11458.0;2006-12-02;2006-12-02;LMFF4;2673.16;
6265;6135.0;2006-12-05;2006-12-05;WDFE1;3315.92;
6309;5992.0;2007-01-11;2007-01-11;XDFF2;3787.62;
6310;4772.0;2007-01-12;2007-01-12;QAFD1;3159.67;
6311;5826.0;2007-01-12;2007-01-12;QAFD1;1730.04;
6314;10844.0;2007-01-13;2007-01-13;WWAP4;2369.22;
6315;5444.0;2007-01-14;2007-01-14;LMFF2;1512.19;
6339;9546.0;2007-01-29;2007-01-29;LMFF1;33.8;
6340;2908.0;2007-02-01;2007-02-01;NVHH4;2428.17;
6343;8737.0;2007-02-01;2007-02-01;QAFD4;204.09;
6349;566.0;2007-02-08;2007-02-08;QAFD0;3903.38;
6351;6124.0;2007-02-09;2007-02-09;XDFF1;737.7;4.0
6355;6185.0;2007-02-14;2007-02-14;LMFF0;484.79;31.0
6356;5433.0;2007-02-16;2007-02-16;WDFE3;1113.53;19.0
6357;5707.0;2007-02-16;2007-02-16;WWAP4;2885.77;10.0
6360;6340.0;2007-02-18;2007-02-18;WWAP4;4621.05;2.0
6366;2795.0;2007-02-25;2007-02-25;QAFD2;216.04;7.0
6369;4524.0;2007-02-27;2007-02-27;LMFF4;4471.32;8.0
6374;4994.0;2007-03-02;2007-03-02;NVHH3;4705.98;28.0
6375;10322.0;2007-03-02;2007-03-02;XDFF4;1169.45;14.0
6384;8461.0;2007-03-08;2007-03-08;LMFF4;4258.01;46.0
6386;9785.0;2007-03-10;2007-03-10;OKTT0;1711.07;31.0
6387;5901.0;2007-03-12;2007-03-12;OKTT0;4962.74;30.0
6389;5009.0;2007-03-13;2007-03-13;LMFF0;1405.14;38.0
6393;6230.0;2007-03-16;2007-03-16;WDFE3;3213.57;38.0
6411;1513.0;2007-04-01;2007-04-01;QAFD4;2335.36;6.0
6412;5727.0;2007-04-01;2007-04-01;NVHH4;2822.98;1.0
6416;4457.0;2007-04-03;2007-04-03;WDFE3;389.42;3.0
6426;7164.0;2007-04-12;2007-04-12;WDFE1;2975.15;25.0
6427;11575.0;2007-04-13;2007-04-13;XDFF4;4331.76;9.0
6428;2728.0;2007-04-14;2007-04-14;XDFF2;4056.16;9.0
6429;6178.0;2007-04-14;2007-04-14;WWAP4;4802.88;4.0
6435;925.0;2007-04-20;2007-04-20;WDFE1;743.81;36.0
6438;550.0;2007-04-24;2007-04-24;OKTT0;1489.57;46.0
6448;6070.0;2007-05-01;2007-05-01;QAFD4;689.38;16.0
6449;4684.0;2007-05-01;2007-05-01;LMFF4;149.39;30.0
6450;5678.0;2007-05-01;2007-05-01;WDFE1;1876.28;16.0
6452;11561.0;2007-05-02;2007-05-02;XDFF4;3413.7;48.0
6453;95.0;2007-05-03;2007-05-03;LMFF3;1776.62;49.0
6456;2838.0;2007-05-05;2007-05-05;LMFF3;1091.54;33.0
6465;5009.0;2007-05-14;2007-05-14;OKTT0;482.89;50.0
6478;8826.0;2007-05-29;2007-05-29;OKTT0;1055.58;31.0
6487;11782.0;2007-06-03;2007-06-03;LMFF2;3498.31;3.0
6488;2703.0;2007-06-06;2007-06-06;XDFF1;1866.06;29.0
6493;4760.0;2007-06-07;2007-06-07;XDFF1;1451.69;1.0
6498;9406.0;2007-06-10;2007-06-10;LMFF2;1683.2;45.0
6501;4948.0;2007-06-14;2007-06-14;NVHH1;1439.22;17.0
6503;4772.0;2007-06-15;2007-06-15;WWAP4;834.71;42.0
6504;8786.0;2007-06-15;2007-06-15;WWAP4;3870.71;5.0
6506;4548.0;2007-06-16;2007-06-16;OKTT0;3440.04;18.0
6508;10674.0;2007-06-16;2007-06-16;XDFF2;869.92;37.0
6509;11136.0;2007-06-16;2007-06-16;WWAP4;2698.57;10.0
6510;5827.0;2007-06-17;2007-06-17;WWAP4;2995.18;44.0
6513;8762.0;2007-06-20;2007-06-20;LMFF4;3803.02;26.0
6517;5731.0;2007-06-22;2007-06-22;WWAP4;1322.69;39.0
6518;5578.0;2007-06-23;2007-06-23;XDFF4;4265.54;44.0
6522;6351.0;2007-06-25;2007-06-25;WWAP4;2558.17;28.0
6524;1073.0;2007-06-28;2007-06-28;LMFF1;3661.07;26.0
6528;8315.0;2007-07-02;2007-07-02;QAFD0;2821.54;22.0
6529;6264.0;2007-07-03;2007-07-03;QAFD0;2567.3;37.0
6532;11236.0;2007-07-05;2007-07-05;WDFE1;279.72;8.0
6537;6282.0;2007-07-10;2007-07-10;LMFF0;3713.2;29.0
6551;6322.0;2007-07-21;2007-07-21;LMFF0;2364.82;24.0
6564;9521.0;2007-08-03;2007-08-03;OKTT0;644.83;23.0
6565;5238.0;2007-08-05;2007-08-05;QAFD1;4316.86;8.0
6567;6351.0;2007-08-05;2007-08-05;QAFD1;3473.24;9.0
6570;11476.0;2007-08-06;2007-08-06;OKTT0;4425.29;19.0
6572;6353.0;2007-08-11;2007-08-11;OKTT0;224.89;41.0
6578;11594.0;2007-08-17;2007-08-17;QAFD2;4345.69;50.0
6580;8800.0;2007-08-18;2007-08-18;XDFF2;3331.58;26.0
6583;4737.0;2007-08-22;2007-08-22;WDFE3;1500.58;38.0
6590;1213.0;2007-08-27;2007-08-27;WDFE1;4464.04;26.0
6599;11880.0;2007-09-02;2007-09-02;WDFE3;1844.4;25.0
6602;6449.0;2007-09-05;2007-09-05;LMFF3;4213.45;21.0
6607;9413.0;2007-09-09;2007-09-09;WWAP4;1398.05;24.0
6608;4524.0;2007-09-11;2007-09-11;LMFF4;1645.07;37.0
6612;5009.0;2007-09-15;2007-09-15;QAFD3;3129.75;30.0
6613;10230.0;2007-09-15;2007-09-15;WDFE3;4622.23;29.0
6616;4902.0;2007-09-20;2007-09-20;XDFF1;4213.13;18.0
6617;5758.0;2007-09-21;2007-09-21;QAFD4;2472.04;8.0
6620;6042.0;2007-09-22;2007-09-22;WDFE1;194.6;39.0
6622;5404.0;2007-09-22;2007-09-22;NVHH4;2951.79;40.0
6623;11169.0;2007-09-22;2007-09-22;OKTT0;3488.83;16.0
6626;4930.0;2007-09-26;2007-09-26;NVHH3;2037.57;20.0
6627;8648.0;2007-09-26;2007-09-26;LMFF0;4726.51;8.0
6630;5826.0;2007-09-27;2007-09-27;QAFD2;4361.68;19.0
6635;5771.0;2007-09-28;2007-09-28;OKTT0;588.78;7.0
6638;11851.0;2007-09-29;2007-09-29;WWAP4;4143.26;15.0
6639;5004.0;2007-09-30;2007-09-30;QAFD0;2882.67;1.0
6644;4623.0;2007-10-02;2007-10-02;WDFE3;2536.97;6.0
6649;5852.0;2007-10-06;2007-10-06;OKTT0;3717.89;49.0
6651;4887.0;2007-10-06;2007-10-06;WDFE3;2468.23;46.0
6653;11222.0;2007-10-06;2007-10-06;XDFF3;4263.33;12.0
6657;11082.0;2007-10-13;2007-10-13;WDFE1;4054.0;8.0
6658;66.0;2007-10-15;2007-10-15;WWAP4;1242.14;15.0
6660;4881.0;2007-10-16;2007-10-16;LMFF1;3981.57;20.0
6663;8283.0;2007-10-16;2007-10-16;LMFF1;1521.38;47.0
6665;5650.0;2007-10-17;2007-10-17;XDFF3;36.69;9.0
6668;9953.0;2007-10-18;2007-10-18;QAFD2;2955.24;29.0
6677;9309.0;2007-10-22;2007-10-22;WDFE3;2702.72;10.0
6678;11139.0;2007-10-23;2007-10-23;XDFF0;306.27;9.0
6680;11061.0;2007-10-25;2007-10-25;LMFF4;4206.73;15.0
6685;1284.0;2007-10-28;2007-10-28;XDFF2;3609.6;29.0
6690;4723.0;2007-10-29;2007-10-29;LMFF1;3254.92;8.0
6694;2816.0;2007-11-03;2007-11-03;QAFD2;4705.29;47.0
6696;4103.0;2007-11-04;2007-11-04;OKTT0;1447.52;42.0
6710;1261.0;2007-11-15;2007-11-15;XDFF2;2813.39;44.0
6712;6190.0;2007-11-16;2007-11-16;LMFF3;1617.04;23.0
6714;6163.0;2007-11-16;2007-11-16;WWAP4;2999.13;32.0
6719;2844.0;2007-11-22;2007-11-22;XDFF2;3299.86;15.0
6726;9789.0;2007-11-30;2007-11-30;LMFF3;4230.2;1.0
6727;11462.0;2007-11-30;2007-11-30;QAFD2;3095.28;11.0
6731;5405.0;2007-12-08;2007-12-08;WWAP4;2933.78;38.0
6732;5751.0;2007-12-08;2007-12-08;WWAP4;2033.3;17.0
6733;5188.0;2007-12-08;2007-12-08;LMFF2;236.97;49.0
6737;11255.0;2007-12-09;2007-12-09;WDFE1;114.05;4.0
6738;9846.0;2007-12-09;2007-12-09;XDFF3;3602.91;45.0
6742;5949.0;2007-12-11;2007-12-11;WDFE1;4020.55;24.0
6748;6124.0;2007-12-16;2007-12-16;QAFD1;1132.06;15.0
6749;5145.0;2007-12-16;2007-12-16;NVHH4;4242.68;2.0
6757;9386.0;2007-12-20;2007-12-20;LMFF3;1941.23;29.0
6759;11098.0;2007-12-23;2007-12-23;WDFE1;1662.36;39.0
6764;5477.0;2007-12-26;2007-12-26;LMFF3;2150.41;6.0
6767;5901.0;2007-12-27;2007-12-27;OKTT0;2291.57;8.0
6784;5694.0;2008-01-10;2008-01-10;OKTT0;2617.34;8.0
6788;5452.0;2008-01-13;2008-01-13;LMFF3;2518.71;44.0
6796;11927.0;2008-01-19;2008-01-19;XDFF4;4904.89;21.0
6806;6181.0;2008-01-27;2008-01-27;WDFE3;3801.98;15.0
6809;5881.0;2008-01-29;2008-01-29;LMFF0;3695.59;17.0
6810;11271.0;2008-01-30;2008-01-30;LMFF3;2936.71;36.0
6815;4772.0;2008-02-05;2008-02-05;WDFE1;2421.05;40.0
6826;6405.0;2008-02-14;2008-02-14;WDFE3;2978.9;0.0
6827;8380.0;2008-02-14;2008-02-14;XDFF0;1394.07;6.0
6830;8756.0;2008-02-17;2008-02-17;WWAP4;39.42;22.0
6839;5009.0;2008-02-24;2008-02-24;OKTT0;3157.02;23.0
6840;6473.0;2008-02-24;2008-02-24;LMFF2;1943.39;7.0
6841;7347.0;2008-02-24;2008-02-24;QAFD2;915.0;7.0
6842;6182.0;2008-02-25;2008-02-25;QAFD0;4114.87;20.0
6843;5664.0;2008-02-26;2008-02-26;NVHH1;2713.14;30.0
6846;7085.0;2008-02-28;2008-02-28;XDFF2;852.17;43.0
6849;5792.0;2008-03-02;2008-03-02;XDFF0;3950.53;4.0
6858;5626.0;2008-03-09;2008-03-09;WDFE1;62.76;33.0
6860;1161.0;2008-03-12;2008-03-12;XDFF1;1896.71;24.0
6862;6371.0;2008-03-14;2008-03-14;QAFD1;2526.55;10.0
6863;4465.0;2008-03-14;2008-03-14;WWAP4;4231.72;45.0
6865;11966.0;2008-03-14;2008-03-14;OKTT0;351.49;50.0
6866;4526.0;2008-03-15;2008-03-15;XDFF0;914.33;12.0
6873;6418.0;2008-03-18;2008-03-18;WDFE3;2483.79;20.0
6884;4876.0;2008-03-25;2008-03-25;XDFF0;3374.7;7.0
6887;4695.0;2008-03-26;2008-03-26;WDFE3;3159.39;6.0
6891;8620.0;2008-03-29;2008-03-29;LMFF3;3358.29;30.0
6892;6344.0;2008-03-30;2008-03-30;XDFF1;1847.5;23.0
6894;5918.0;2008-03-31;2008-03-31;XDFF0;4724.84;2.0
6898;5694.0;2008-04-03;2008-04-03;WDFE1;2023.05;5.0
6915;6314.0;2008-04-10;2008-04-10;LMFF0;2923.0;25.0
6918;6078.0;2008-04-11;2008-04-11;OKTT0;2639.26;47.0
6931;11370.0;2008-04-22;2008-04-22;QAFD3;4172.31;4.0
6932;629.0;2008-04-23;2008-04-23;LMFF1;3003.65;26.0
6944;5404.0;2008-05-04;2008-05-04;QAFD3;389.77;18.0
6954;5152.0;2008-05-18;2008-05-18;XDFF3;4037.95;37.0
6955;1364.0;2008-05-19;2008-05-19;WDFE3;2980.1;29.0
6956;4974.0;2008-05-20;2008-05-20;QAFD3;1441.03;39.0
6957;11721.0;2008-05-21;2008-05-21;LMFF4;1870.87;2.0
6959;6538.0;2008-05-22;2008-05-22;OKTT0;1755.91;36.0
6960;6218.0;2008-05-22;2008-05-22;WDFE1;2262.29;13.0
6961;10778.0;2008-05-23;2008-05-23;LMFF0;4877.74;12.0
6964;10921.0;2008-05-26;2008-05-26;LMFF4;2560.68;10.0
6967;9370.0;2008-05-28;2008-05-28;LMFF0;2088.26;26.0
6971;8745.0;2008-06-02;2008-06-02;XDFF4;2343.91;15.0
6979;5590.0;2008-06-06;2008-06-06;NVHH4;4559.82;27.0
6985;10980.0;2008-06-09;2008-06-09;WWAP4;4851.02;31.0
6991;11550.0;2008-06-13;2008-06-13;WWAP4;3988.24;26.0
6992;4461.0;2008-06-15;2008-06-15;XDFF1;734.31;22.0
6995;8831.0;2008-06-15;2008-06-15;WDFE1;3289.31;23.0
6996;10171.0;2008-06-15;2008-06-15;QAFD0;2554.22;23.0
6997;7.0;2008-06-16;2008-06-16;QAFD1;1292.64;21.0
7000;4270.0;2008-06-17;2008-06-17;WDFE3;4925.14;45.0
7006;9763.0;2008-06-23;2008-06-23;WWAP4;840.57;14.0
7007;5543.0;2008-06-24;2008-06-24;WDFE3;2372.49;26.0
7023;8557.0;2008-07-09;2008-07-09;XDFF1;4367.09;8.0
7028;6518.0;2008-07-11;2008-07-11;NVHH4;1918.08;24.0
7029;657.0;2008-07-14;2008-07-14;LMFF1;3091.04;33.0
7030;10912.0;2008-07-14;2008-07-14;QAFD4;4306.86;20.0
7033;4520.0;2008-07-18;2008-07-18;NVHH4;1380.58;48.0
7036;5246.0;2008-07-20;2008-07-20;WWAP4;4386.6;28.0
7043;6108.0;2008-07-26;2008-07-26;QAFD4;4951.44;15.0
7044;8360.0;2008-07-26;2008-07-26;XDFF0;1019.19;23.0
7047;1436.0;2008-07-28;2008-07-28;QAFD2;3839.72;45.0
7061;6470.0;2008-08-11;2008-08-11;NVHH4;3340.88;26.0
7063;11789.0;2008-08-14;2008-08-14;WDFE1;1179.32;25.0
7069;9758.0;2008-08-18;2008-08-18;QAFD3;1820.42;23.0
7070;6249.0;2008-08-19;2008-08-19;NVHH4;3692.81;16.0
7072;11134.0;2008-08-19;2008-08-19;WDFE3;1081.8;46.0
7073;6502.0;2008-08-20;2008-08-20;QAFD4;2669.67;8.0
7084;1058.0;2008-08-30;2008-08-30;XDFF2;4619.6;41.0
7087;4697.0;2008-08-31;2008-08-31;WWAP4;1459.23;39.0
7093;6059.0;2008-09-05;2008-09-05;LMFF2;4610.81;41.0
7097;6038.0;2008-09-08;2008-09-08;QAFD4;4952.6;6.0
7098;10763.0;2008-09-08;2008-09-08;WDFE3;1109.58;5.0
7101;6323.0;2008-09-10;2008-09-10;WDFE1;3156.35;3.0
7103;4164.0;2008-09-11;2008-09-11;XDFF0;4359.65;8.0
7104;4760.0;2008-09-12;2008-09-12;NVHH4;203.02;14.0
7105;7284.0;2008-09-12;2008-09-12;XDFF0;3800.24;23.0
7116;10903.0;2008-09-18;2008-09-18;LMFF0;117.24;25.0
7127;5655.0;2008-09-27;2008-09-27;NVHH3;4212.75;4.0
7136;925.0;2008-10-05;2008-10-05;LMFF2;2508.02;42.0
7137;5009.0;2008-10-06;2008-10-06;QAFD2;3894.98;28.0
7141;6225.0;2008-10-09;2008-10-09;WDFE3;4173.6;2.0
7143;4963.0;2008-10-11;2008-10-11;NVHH3;926.67;25.0
7148;4772.0;2008-10-16;2008-10-16;WDFE3;3722.93;7.0
7150;11162.0;2008-10-16;2008-10-16;QAFD3;1030.03;47.0
7155;5802.0;2008-10-21;2008-10-21;QAFD0;252.17;44.0
7157;10982.0;2008-10-22;2008-10-22;NVHH1;4061.91;14.0
7159;7303.0;2008-10-23;2008-10-23;LMFF4;4033.8;19.0
7160;9139.0;2008-10-23;2008-10-23;WDFE1;213.87;27.0
7178;9605.0;2008-11-04;2008-11-04;OKTT0;1943.53;42.0
7179;4867.0;2008-11-05;2008-11-05;XDFF0;2656.67;33.0
7180;6378.0;2008-11-05;2008-11-05;XDFF3;3119.66;43.0
7184;6191.0;2008-11-07;2008-11-07;QAFD4;576.86;27.0
7192;11543.0;2008-11-12;2008-11-12;WWAP4;2833.4;17.0
7193;10844.0;2008-11-12;2008-11-12;OKTT0;1395.98;24.0
7199;4490.0;2008-11-21;2008-11-21;WDFE1;3794.82;17.0
7202;5197.0;2008-11-22;2008-11-22;QAFD0;320.79;43.0
7206;10795.0;2008-11-28;2008-11-28;NVHH4;2166.66;6.0
7218;5705.0;2008-12-07;2008-12-07;WDFE3;2523.77;3.0
7221;914.0;2008-12-12;2008-12-12;QAFD0;723.82;35.0
7222;4518.0;2008-12-12;2008-12-12;LMFF2;424.84;45.0
7224;5868.0;2008-12-16;2008-12-16;LMFF1;2610.1;10.0
7230;1433.0;2008-12-19;2008-12-19;WWAP4;2035.88;33.0
7235;11308.0;2008-12-19;2008-12-19;QAFD1;3718.79;9.0
7236;6327.0;2008-12-21;2008-12-21;LMFF1;4274.35;42.0
7237;11241.0;2008-12-21;2008-12-21;OKTT0;4231.72;11.0
7238;976.0;2008-12-22;2008-12-22;QAFD1;4021.77;23.0
7242;4592.0;2008-12-26;2008-12-26;XDFF3;1253.44;32.0
7243;5853.0;2008-12-26;2008-12-26;XDFF4;3515.83;10.0
7247;8331.0;2008-12-28;2008-12-28;QAFD2;4429.51;6.0
7256;2727.0;2009-01-04;2009-01-04;XDFF1;3305.9;5.0
7263;4559.0;2009-01-08;2009-01-08;LMFF4;4326.39;49.0
7265;5009.0;2009-01-10;2009-01-10;LMFF4;1418.87;36.0
7267;5417.0;2009-01-11;2009-01-11;WDFE1;3396.82;47.0
7268;5832.0;2009-01-11;2009-01-11;XDFF2;467.57;43.0
7304;6195.0;2009-02-05;2009-02-05;LMFF2;4577.38;21.0
7314;6282.0;2009-02-11;2009-02-11;QAFD2;242.36;11.0
7315;4725.0;2009-02-12;2009-02-12;XDFF3;50.34;25.0
7320;4640.0;2009-02-16;2009-02-16;WDFE1;166.09;14.0
7321;11148.0;2009-02-16;2009-02-16;LMFF1;637.55;15.0
7327;5690.0;2009-02-21;2009-02-21;WDFE3;2158.5;32.0
7329;5899.0;2009-02-22;2009-02-22;WDFE1;1430.59;14.0
7333;6362.0;2009-02-25;2009-02-25;XDFF1;2591.98;21.0
7341;824.0;2009-03-08;2009-03-08;LMFF3;686.65;46.0
7344;141.0;2009-03-09;2009-03-09;XDFF3;2319.92;37.0
7350;4979.0;2009-03-14;2009-03-14;QAFD3;4339.35;3.0
7360;5715.0;2009-03-22;2009-03-22;NVHH4;2057.85;37.0
7365;9793.0;2009-03-27;2009-03-27;NVHH4;4421.98;47.0
7367;11428.0;2009-03-28;2009-03-28;WDFE3;18.61;44.0
7373;11024.0;2009-03-31;2009-03-31;LMFF4;657.35;37.0
7376;6226.0;2009-04-01;2009-04-01;QAFD2;2672.78;29.0
7377;1219.0;2009-04-02;2009-04-02;LMFF3;2766.14;6.0
7388;6057.0;2009-04-09;2009-04-09;QAFD4;3193.27;36.0
7392;5009.0;2009-04-14;2009-04-14;QAFD4;4420.61;39.0
7394;10754.0;2009-04-14;2009-04-14;QAFD2;2955.07;9.0
7404;11919.0;2009-04-21;2009-04-21;WWAP4;2051.31;13.0
7407;9127.0;2009-04-23;2009-04-23;XDFF3;1541.82;29.0
7410;11192.0;2009-04-24;2009-04-24;XDFF4;2315.44;13.0
7415;6264.0;2009-04-29;2009-04-29;XDFF4;395.99;38.0
7423;5707.0;2009-05-05;2009-05-05;QAFD0;2749.5;15.0
7429;160.0;2009-05-10;2009-05-10;LMFF3;2515.65;3.0
7430;409.0;2009-05-10;2009-05-10;LMFF1;1943.08;32.0
7431;463.0;2009-05-12;2009-05-12;NVHH1;3504.44;7.0
7437;6213.0;2009-05-16;2009-05-16;XDFF4;3851.52;47.0
7438;6386.0;2009-05-16;2009-05-16;NVHH1;2128.31;29.0
7441;4765.0;2009-05-19;2009-05-19;XDFF1;4243.56;28.0
7444;9867.0;2009-05-21;2009-05-21;QAFD0;2270.93;6.0
7445;11376.0;2009-05-22;2009-05-22;LMFF4;3724.89;28.0
7449;4772.0;2009-05-26;2009-05-26;WDFE1;344.97;15.0
7454;11316.0;2009-05-28;2009-05-28;XDFF3;3070.59;29.0
7455;1536.0;2009-05-29;2009-05-29;QAFD3;805.18;30.0
7465;5512.0;2009-06-02;2009-06-02;XDFF2;3115.12;36.0
7470;11614.0;2009-06-04;2009-06-04;WWAP4;789.31;29.0
7481;6057.0;2009-06-14;2009-06-14;WWAP4;1907.1;36.0
7496;11217.0;2009-06-24;2009-06-24;LMFF0;308.44;39.0
7510;9188.0;2009-07-03;2009-09-01;LMFF1;3087.13;33.0
7512;11523.0;2009-07-04;2009-07-04;WDFE3;2366.66;25.0
7519;5637.0;2009-07-06;2009-07-06;LMFF3;1262.66;4.0
7535;4772.0;2009-07-15;2009-09-13;WDFE1;3336.6;18.0
7538;10367.0;2009-07-16;2009-09-14;NVHH4;3709.16;25.0
7544;4281.0;2009-07-19;2009-07-19;NVHH1;1253.31;42.0
7546;10091.0;2009-07-19;2009-07-19;LMFF1;3290.16;32.0
7559;5465.0;2009-07-25;2009-09-23;LMFF1;4883.19;49.0
7567;6254.0;2009-07-28;2009-09-26;XDFF4;2185.13;8.0
7569;5246.0;2009-07-29;2009-09-27;WWAP4;2722.32;50.0
7575;4694.0;2009-07-31;2009-07-31;XDFF1;4368.3;29.0
7578;4503.0;2009-08-01;2009-09-30;WWAP4;285.61;26.0
7580;6180.0;2009-08-01;2009-08-01;NVHH3;3345.69;31.0
7583;6445.0;2009-08-02;2009-10-01;XDFF4;131.66;45.0
7584;5808.0;2009-08-02;2009-10-01;NVHH3;2858.85;15.0
7590;11516.0;2009-08-05;2009-08-05;XDFF4;4649.51;6.0
7596;11450.0;2009-08-08;2009-08-08;QAFD4;2024.88;35.0
7601;7246.0;2009-08-10;2009-10-09;NVHH1;1540.07;39.0
7606;8621.0;2009-08-10;2009-08-10;QAFD3;3943.52;8.0
7609;11967.0;2009-08-11;2009-08-11;QAFD3;2124.13;18.0
7613;5187.0;2009-08-13;2009-10-12;XDFF0;1699.77;6.0
7616;10146.0;2009-08-13;2009-10-12;LMFF1;4966.85;10.0
7618;10167.0;2009-08-13;2009-08-13;LMFF1;1731.31;3.0
7629;5222.0;2009-08-18;2009-08-18;XDFF4;3350.7;24.0
7631;4963.0;2009-08-18;2009-10-17;QAFD2;819.08;14.0
7633;8602.0;2009-08-18;2009-10-17;QAFD4;229.14;42.0
7634;6205.0;2009-08-20;2009-08-20;QAFD3;1453.66;10.0
7638;4772.0;2009-08-21;2009-10-20;XDFF0;1296.51;38.0
7641;386.0;2009-08-24;2009-10-23;QAFD0;3402.7;3.0
7643;11113.0;2009-08-26;2009-10-25;LMFF1;4092.24;46.0
7644;10298.0;2009-08-26;2009-10-25;QAFD2;4847.02;38.0
7646;4772.0;2009-08-27;2009-10-26;OKTT0;2414.69;4.0
7648;5423.0;2009-08-29;2009-10-28;LMFF3;4672.21;31.0
7649;5751.0;2009-08-30;2009-10-29;XDFF3;982.45;16.0
7651;948.0;2009-08-31;2009-10-30;WWAP4;3282.31;24.0
7653;444.0;2009-09-02;2009-11-01;XDFF0;137.4;47.0
7665;4772.0;2009-09-12;2009-11-11;XDFF2;1734.43;4.0
7668;8317.0;2009-09-17;2009-11-16;QAFD2;2730.37;16.0
7673;11763.0;2009-09-20;2009-11-19;QAFD4;1955.55;42.0
7675;9000.0;2009-09-22;2009-11-21;NVHH4;4597.17;4.0
7684;5802.0;2009-10-01;2009-11-30;QAFD0;2092.47;40.0
7687;10833.0;2009-10-03;2009-12-02;XDFF1;4810.38;18.0
7693;5803.0;2009-10-08;2009-12-07;WDFE1;4775.52;21.0
7697;11354.0;2009-10-08;2009-12-07;QAFD4;3092.71;44.0
7698;1344.0;2009-10-09;2009-12-08;LMFF1;4080.0;15.0
7717;4046.0;2009-10-26;2009-12-25;QAFD3;63.01;5.0
7725;9061.0;2009-11-01;2009-12-31;WDFE1;2899.17;24.0
7728;11558.0;2009-11-08;2010-01-07;WDFE1;1216.97;30.0
7734;5916.0;2009-11-12;2010-01-11;XDFF4;4561.56;20.0
7735;514.0;2009-11-16;2010-01-15;WDFE1;2596.31;12.0
7740;4917.0;2009-11-19;2010-01-18;XDFF2;497.9;25.0
7742;4752.0;2009-11-19;2010-01-18;XDFF2;4927.83;46.0
7747;11574.0;2009-11-22;2010-01-21;QAFD3;134.28;24.0
7750;9154.0;2009-11-24;2010-01-23;QAFD2;4415.31;29.0
7756;6525.0;2009-11-26;2010-01-25;QAFD2;2054.28;30.0
7759;10317.0;2009-11-28;2010-01-27;LMFF0;1205.94;40.0
7780;6179.0;2009-12-17;2010-02-15;LMFF4;1836.13;27.0
7782;331.0;2009-12-19;2010-02-17;LMFF2;3524.28;48.0
7783;2934.0;2009-12-19;2010-02-17;NVHH3;2368.91;19.0
7788;9211.0;2009-12-23;2010-02-21;LMFF1;4004.71;9.0
7790;506.0;2009-12-27;2010-02-25;NVHH1;1551.87;49.0
7795;10657.0;2010-01-01;2010-03-02;OKTT0;1348.8;49.0
7797;4477.0;2010-01-04;2010-03-05;WDFE3;1020.14;48.0
7802;4134.0;2010-01-09;2010-03-10;LMFF3;4398.99;3.0
7806;11253.0;2010-01-13;2010-03-14;XDFF0;4238.24;38.0
7807;10763.0;2010-01-14;2010-03-15;WDFE1;3288.27;22.0
7811;10894.0;2010-01-15;2010-03-16;WWAP4;23.76;2.0
7815;6179.0;2010-01-18;2010-03-19;XDFF1;1189.09;14.0
7816;4644.0;2010-01-19;2010-03-20;LMFF1;299.33;30.0
7819;6006.0;2010-01-21;2010-03-22;LMFF2;638.45;49.0
7820;4772.0;2010-01-22;2010-03-23;QAFD2;167.2;8.0
7824;6463.0;2010-01-26;2010-03-27;WDFE3;919.2;16.0
7829;9948.0;2010-01-31;2010-04-01;QAFD3;1928.05;32.0
7831;225.0;2010-02-03;2010-04-04;XDFF4;3576.41;50.0
7834;9986.0;2010-02-03;2010-04-04;NVHH1;2082.41;40.0
7835;9748.0;2010-02-04;2010-04-05;QAFD1;4531.53;12.0
7837;11655.0;2010-02-05;2010-04-06;NVHH3;4179.97;20.0
7845;772.0;2010-02-11;2010-04-12;LMFF2;46.7;32.0
7852;5141.0;2010-02-17;2010-04-18;WWAP4;1810.89;33.0
7857;9423.0;2010-02-20;2010-04-21;NVHH4;2423.42;27.0
7862;6428.0;2010-02-28;2010-04-29;LMFF0;4523.03;42.0
7863;5009.0;2010-02-28;2010-04-29;WDFE3;1965.21;7.0
7866;2977.0;2010-03-02;2010-05-01;LMFF3;3907.76;20.0
7874;6024.0;2010-03-09;2010-05-08;WWAP4;4286.35;3.0
7887;5412.0;2010-03-13;2010-05-12;LMFF2;1670.74;25.0
7888;11605.0;2010-03-13;2010-05-12;WDFE1;2250.46;42.0
7889;11932.0;2010-03-13;2010-05-12;LMFF4;2859.75;28.0
7915;4928.0;2010-04-06;2010-06-05;LMFF3;1114.6;26.0
7921;4546.0;2010-04-10;2010-06-09;QAFD3;1584.34;4.0
7922;6464.0;2010-04-11;2010-06-10;WDFE3;4156.13;13.0
7932;11410.0;2010-04-17;2010-06-16;QAFD2;2302.55;33.0
